job_id,salary_in_usd
job_22435,96000
job_22436,218500
job_22437,141100
job_22438,77500
job_22439,60000
job_22440,273500
job_22441,126600
job_22442,242974
job_22443,101239
job_22444,200000
job_22445,150000
job_22446,126800
job_22447,126800
job_22448,215300
job_22449,143500
job_22450,50000
job_22451,35000
job_22452,87500
job_22453,87500
job_22454,225000
job_22455,166000
job_22456,190000
job_22457,125800
job_22458,220000
job_22459,159400
job_22460,228267
job_22461,155636
job_22462,212800
job_22463,129400
job_22464,222200
job_22465,136000
job_22466,180000
job_22467,150000
job_22468,180000
job_22469,140000
job_22470,185000
job_22471,125000
job_22472,285200
job_22473,163000
job_22474,316900
job_22475,181100
job_22476,119100
job_22477,119100
job_22478,119100
job_22479,119100
job_22480,250000
job_22481,205000
job_22482,140000
job_22483,120000
job_22484,65000
job_22485,65000
job_22486,270000
job_22487,149400
job_22488,200000
job_22489,150000
job_22490,175000
job_22491,160000
job_22492,283780
job_22493,218540
job_22494,151400
job_22495,105200
job_22496,245400
job_22497,139000
job_22498,208800
job_22499,98300
job_22500,200200
job_22501,189245
job_22502,530000
job_22503,360000
job_22504,530000
job_22505,360000
job_22506,530000
job_22507,360000
job_22508,190000
job_22509,150000
job_22510,135000
job_22511,108000
job_22512,132100
job_22513,93700
job_22514,530000
job_22515,360000
job_22516,206500
job_22517,121500
job_22518,196650
job_22519,118150
job_22520,138000
job_22521,86000
job_22522,203000
job_22523,186846
job_22524,158200
job_22525,65600
job_22526,208000
job_22527,141340
job_22528,162819
job_22529,95776
job_22530,197500
job_22531,132500
job_22532,181600
job_22533,116100
job_22534,119800
job_22535,75000
job_22536,177632
job_22537,106371
job_22538,280000
job_22539,230000
job_22540,154273
job_22541,114028
job_22542,202730
job_22543,92118
job_22544,314800
job_22545,119200
job_22546,106700
job_22547,57700
job_22548,250200
job_22549,117200
job_22550,155000
job_22551,145000
job_22552,223100
job_22553,148200
job_22554,158200
job_22555,112600
job_22556,150200
job_22557,71500
job_22558,250200
job_22559,117200
job_22560,366000
job_22561,208000
job_22562,40000
job_22563,35000
job_22564,208000
job_22565,143000
job_22566,250200
job_22567,117200
job_22568,100144
job_22569,78308
job_22570,235400
job_22571,212109
job_22572,165000
job_22573,143000
job_22574,284900
job_22575,161700
job_22576,149200
job_22577,93400
job_22578,136700
job_22579,111900
job_22580,57020
job_22581,49880
job_22582,150500
job_22583,102500
job_22584,230608
job_22585,184486
job_22586,199000
job_22587,136038
job_22588,50000
job_22589,50000
job_22590,120750
job_22591,89250
job_22592,188500
job_22593,165100
job_22594,250200
job_22595,117200
job_22596,158200
job_22597,62100
job_22598,223500
job_22599,94200
job_22600,253000
job_22601,135800
job_22602,140000
job_22603,110000
job_22604,256500
job_22605,138900
job_22606,223500
job_22607,94200
job_22608,208800
job_22609,98300
job_22610,178200
job_22611,74800
job_22612,158100
job_22613,138500
job_22614,308200
job_22615,229800
job_22616,234000
job_22617,108000
job_22618,286000
job_22619,143000
job_22620,172830
job_22621,87978
job_22622,339250
job_22623,180000
job_22624,137000
job_22625,60300
job_22626,200000
job_22627,96000
job_22628,254400
job_22629,137000
job_22630,180000
job_22631,50000
job_22632,172000
job_22633,75600
job_22634,155000
job_22635,80000
job_22636,137000
job_22637,60400
job_22638,180000
job_22639,90000
job_22640,276000
job_22641,148000
job_22642,220000
job_22643,137500
job_22644,286000
job_22645,143000
job_22646,210000
job_22647,148000
job_22648,199000
job_22649,136038
job_22650,419750
job_22651,220000
job_22652,177100
job_22653,130900
job_22654,172000
job_22655,75600
job_22656,240240
job_22657,219221
job_22658,200200
job_22659,195474
job_22660,240240
job_22661,237900
job_22662,192300
job_22663,107900
job_22664,196900
job_22665,175420
job_22666,209748
job_22667,159832
job_22668,145000
job_22669,115000
job_22670,245500
job_22671,223000
job_22672,294000
job_22673,137600
job_22674,465000
job_22675,310000
job_22676,364100
job_22677,199800
job_22678,208000
job_22679,143000
job_22680,185100
job_22681,111100
job_22682,200200
job_22683,192871
job_22684,223000
job_22685,150000
job_22686,62500
job_22687,56250
job_22688,57020
job_22689,49880
job_22690,184000
job_22691,123000
job_22692,178315
job_22693,123830
job_22694,183300
job_22695,101400
job_22696,57450
job_22697,49107
job_22698,182500
job_22699,115000
job_22700,194400
job_22701,116600
job_22702,187100
job_22703,95000
job_22704,252000
job_22705,168000
job_22706,97000
job_22707,85000
job_22708,74100
job_22709,54400
job_22710,88200
job_22711,61700
job_22712,105000
job_22713,67000
job_22714,70600
job_22715,49400
job_22716,281000
job_22717,206000
job_22718,281000
job_22719,206000
job_22720,128800
job_22721,84000
job_22722,291900
job_22723,139300
job_22724,208800
job_22725,98300
job_22726,260625
job_22727,70800
job_22728,139630
job_22729,93101
job_22730,173000
job_22731,117000
job_22732,200000
job_22733,136000
job_22734,184142
job_22735,110261
job_22736,208800
job_22737,98300
job_22738,282200
job_22739,133600
job_22740,250200
job_22741,117200
job_22742,342000
job_22743,264000
job_22744,158400
job_22745,149165
job_22746,190000
job_22747,149000
job_22748,176000
job_22749,72700
job_22750,242000
job_22751,173000
job_22752,199700
job_22753,108100
job_22754,150000
job_22755,140000
job_22756,159500
job_22757,85000
job_22758,137000
job_22759,60400
job_22760,172000
job_22761,75600
job_22762,102350
job_22763,75650
job_22764,90300
job_22765,50200
job_22766,192050
job_22767,132250
job_22768,132250
job_22769,97750
job_22770,100000
job_22771,80000
job_22772,108500
job_22773,78800
job_22774,170500
job_22775,108500
job_22776,200000
job_22777,65000
job_22778,166750
job_22779,134597
job_22780,225000
job_22781,110000
job_22782,190000
job_22783,170000
job_22784,172500
job_22785,127500
job_22786,144200
job_22787,72100
job_22788,150000
job_22789,120000
job_22790,220500
job_22791,120500
job_22792,264800
job_22793,172900
job_22794,264800
job_22795,172900
job_22796,172500
job_22797,127500
job_22798,180000
job_22799,90000
job_22800,155900
job_22801,93500
job_22802,172000
job_22803,75600
job_22804,172000
job_22805,75600
job_22806,123050
job_22807,90950
job_22808,151800
job_22809,112200
job_22810,128000
job_22811,64000
job_22812,133000
job_22813,133000
job_22814,150000
job_22815,85000
job_22816,232000
job_22817,210000
job_22818,232000
job_22819,210000
job_22820,200000
job_22821,160000
job_22822,240240
job_22823,217558
job_22824,294000
job_22825,137600
job_22826,125800
job_22827,93000
job_22828,161500
job_22829,138200
job_22830,243400
job_22831,187300
job_22832,199500
job_22833,86700
job_22834,259000
job_22835,204000
job_22836,276000
job_22837,148000
job_22838,172000
job_22839,103200
job_22840,267100
job_22841,190800
job_22842,276000
job_22843,180000
job_22844,180000
job_22845,150000
job_22846,135000
job_22847,108000
job_22848,175100
job_22849,75705
job_22850,137600
job_22851,91000
job_22852,140000
job_22853,95000
job_22854,105000
job_22855,70000
job_22856,116800
job_22857,87600
job_22858,103300
job_22859,76100
job_22860,147500
job_22861,85000
job_22862,132000
job_22863,97000
job_22864,170500
job_22865,89000
job_22866,85000
job_22867,75000
job_22868,124000
job_22869,84000
job_22870,143100
job_22871,66900
job_22872,203280
job_22873,181479
job_22874,92300
job_22875,82000
job_22876,136700
job_22877,111900
job_22878,120000
job_22879,90000
job_22880,276000
job_22881,148000
job_22882,339250
job_22883,180000
job_22884,322000
job_22885,168000
job_22886,281000
job_22887,206000
job_22888,281000
job_22889,206000
job_22890,223000
job_22891,150000
job_22892,227900
job_22893,126600
job_22894,239000
job_22895,177000
job_22896,160000
job_22897,136000
job_22898,195000
job_22899,95000
job_22900,252000
job_22901,168000
job_22902,265200
job_22903,176800
job_22904,235400
job_22905,214127
job_22906,243300
job_22907,131500
job_22908,155000
job_22909,124000
job_22910,235400
job_22911,209720
job_22912,196900
job_22913,175457
job_22914,235400
job_22915,209720
job_22916,235400
job_22917,212109
job_22918,196900
job_22919,183503
job_22920,266000
job_22921,177000
job_22922,323400
job_22923,185800
job_22924,265200
job_22925,176800
job_22926,234000
job_22927,108000
job_22928,196900
job_22929,180393
job_22930,196900
job_22931,175420
job_22932,235400
job_22933,225624
job_22934,235400
job_22935,209720
job_22936,196900
job_22937,178418
job_22938,235400
job_22939,209720
job_22940,196900
job_22941,183552
job_22942,235400
job_22943,209720
job_22944,105000
job_22945,80000
job_22946,219100
job_22947,118500
job_22948,222200
job_22949,136000
job_22950,260000
job_22951,150400
job_22952,260000
job_22953,150400
job_22954,159500
job_22955,85000
job_22956,100000
job_22957,80000
job_22958,200200
job_22959,192871
job_22960,331640
job_22961,283780
job_22962,230000
job_22963,160000
job_22964,216000
job_22965,144000
job_22966,195000
job_22967,130000
job_22968,216000
job_22969,144000
job_22970,140000
job_22971,140000
job_22972,190000
job_22973,140000
job_22974,220000
job_22975,150000
job_22976,200000
job_22977,135000
job_22978,290180
job_22979,258524
job_22980,180000
job_22981,130000
job_22982,180000
job_22983,130000
job_22984,180000
job_22985,130000
job_22986,221000
job_22987,138000
job_22988,128000
job_22989,81500
job_22990,217100
job_22991,116900
job_22992,235400
job_22993,209720
job_22994,300000
job_22995,235000
job_22996,156200
job_22997,82400
job_22998,56250
job_22999,47500
job_23000,172000
job_23001,101000
job_23002,221000
job_23003,185000
job_23004,196900
job_23005,180393
job_23006,225600
job_23007,160000
job_23008,130000
job_23009,104000
job_23010,230000
job_23011,185000
job_23012,243300
job_23013,131500
job_23014,167500
job_23015,106500
job_23016,112000
job_23017,82600
job_23018,235400
job_23019,206591
job_23020,235400
job_23021,209720
job_23022,235400
job_23023,212109
job_23024,239748
job_23025,159832
job_23026,323400
job_23027,165600
job_23028,154500
job_23029,131325
job_23030,178000
job_23031,117000
job_23032,245000
job_23033,193500
job_23034,219700
job_23035,164299
job_23036,165300
job_23037,106700
job_23038,141000
job_23039,122000
job_23040,131250
job_23041,106250
job_23042,77777
job_23043,66666
job_23044,246500
job_23045,168500
job_23046,95000
job_23047,75000
job_23048,225000
job_23049,125000
job_23050,210000
job_23051,175000
job_23052,267100
job_23053,190800
job_23054,212780
job_23055,178660
job_23056,219200
job_23057,162400
job_23058,243000
job_23059,192000
job_23060,196700
job_23061,122900
job_23062,190000
job_23063,165000
job_23064,220000
job_23065,185000
job_23066,196700
job_23067,122900
job_23068,160000
job_23069,114000
job_23070,230000
job_23071,180000
job_23072,232700
job_23073,145400
job_23074,130000
job_23075,130000
job_23076,210000
job_23077,160000
job_23078,210000
job_23079,160000
job_23080,156250
job_23081,125000
job_23082,160000
job_23083,114000
job_23084,180000
job_23085,150000
job_23086,207000
job_23087,149800
job_23088,230000
job_23089,180000
job_23090,170000
job_23091,130000
job_23092,190000
job_23093,130000
job_23094,177500
job_23095,145000
job_23096,289400
job_23097,206700
job_23098,289400
job_23099,206700
job_23100,289400
job_23101,206700
job_23102,289400
job_23103,206700
job_23104,215000
job_23105,120000
job_23106,69257
job_23107,55405
job_23108,175000
job_23109,150000
job_23110,175000
job_23111,140000
job_23112,145000
job_23113,110000
job_23114,136500
job_23115,92800
job_23116,110000
job_23117,100000
job_23118,253000
job_23119,187000
job_23120,208300
job_23121,130100
job_23122,233000
job_23123,209700
job_23124,233000
job_23125,209700
job_23126,181000
job_23127,134000
job_23128,285000
job_23129,190000
job_23130,75000
job_23131,65000
job_23132,210700
job_23133,175600
job_23134,210000
job_23135,160000
job_23136,202000
job_23137,180000
job_23138,156000
job_23139,93600
job_23140,149200
job_23141,93400
job_23142,220900
job_23143,122200
job_23144,170000
job_23145,127000
job_23146,248520
job_23147,136000
job_23148,264480
job_23149,145000
job_23150,282720
job_23151,155000
job_23152,148025
job_23153,125821
job_23154,190300
job_23155,110300
job_23156,92880
job_23157,74000
job_23158,140300
job_23159,57900
job_23160,252000
job_23161,168000
job_23162,208800
job_23163,98300
job_23164,282200
job_23165,133600
job_23166,158200
job_23167,65600
job_23168,127600
job_23169,91728
job_23170,204200
job_23171,122600
job_23172,235000
job_23173,235000
job_23174,85000
job_23175,75000
job_23176,250200
job_23177,117200
job_23178,220000
job_23179,220000
job_23180,256500
job_23181,138900
job_23182,239000
job_23183,161000
job_23184,200000
job_23185,136000
job_23186,208800
job_23187,98300
job_23188,139500
job_23189,90000
job_23190,200000
job_23191,150000
job_23192,188600
job_23193,120800
job_23194,202500
job_23195,120000
job_23196,160000
job_23197,100000
job_23198,223500
job_23199,94200
job_23200,178200
job_23201,74800
job_23202,199700
job_23203,83600
job_23204,220000
job_23205,96700
job_23206,240600
job_23207,140100
job_23208,234000
job_23209,117000
job_23210,220000
job_23211,110000
job_23212,200618
job_23213,148282
job_23214,199000
job_23215,119000
job_23216,100000
job_23217,80000
job_23218,220000
job_23219,96600
job_23220,178250
job_23221,131750
job_23222,131300
job_23223,93400
job_23224,91200
job_23225,57800
job_23226,137000
job_23227,60400
job_23228,172000
job_23229,75600
job_23230,313600
job_23231,274800
job_23232,286000
job_23233,170186
job_23234,200070
job_23235,107730
job_23236,110630
job_23237,59570
job_23238,172000
job_23239,75600
job_23240,188500
job_23241,165100
job_23242,90634
job_23243,60423
job_23244,234000
job_23245,170186
job_23246,286000
job_23247,215197
job_23248,234000
job_23249,150762
job_23250,137000
job_23251,60400
job_23252,234000
job_23253,174518
job_23254,146000
job_23255,78900
job_23256,228000
job_23257,129000
job_23258,249937
job_23259,185000
job_23260,273500
job_23261,126600
job_23262,276000
job_23263,148000
job_23264,221000
job_23265,115000
job_23266,196900
job_23267,176849
job_23268,169000
job_23269,119000
job_23270,250800
job_23271,167200
job_23272,230000
job_23273,160000
job_23274,137000
job_23275,121000
job_23276,174000
job_23277,153000
job_23278,126000
job_23279,100800
job_23280,299000
job_23281,169000
job_23282,135000
job_23283,100000
job_23284,150000
job_23285,92500
job_23286,176000
job_23287,117000
job_23288,243400
job_23289,187300
job_23290,385000
job_23291,200000
job_23292,252900
job_23293,133100
job_23294,252900
job_23295,133100
job_23296,302470
job_23297,183330
job_23298,57000
job_23299,51500
job_23300,208000
job_23301,187000
job_23302,253430
job_23303,200740
job_23304,239000
job_23305,177000
job_23306,129000
job_23307,110000
job_23308,720000
job_23309,170000
job_23310,242000
job_23311,174900
job_23312,166500
job_23313,133200
job_23314,120000
job_23315,110000
job_23316,140000
job_23317,95000
job_23318,138000
job_23319,110400
job_23320,70000
job_23321,51000
job_23322,166600
job_23323,106300
job_23324,233200
job_23325,144200
job_23326,75000
job_23327,65000
job_23328,140800
job_23329,74200
job_23330,199000
job_23331,139000
job_23332,130000
job_23333,60000
job_23334,175000
job_23335,126000
job_23336,100401
job_23337,100000
job_23338,90000
job_23339,70000
job_23340,145000
job_23341,125000
job_23342,82500
job_23343,82500
job_23344,450000
job_23345,310000
job_23346,179300
job_23347,103900
job_23348,186000
job_23349,138000
job_23350,247300
job_23351,139700
job_23352,230000
job_23353,185000
job_23354,240240
job_23355,207992
job_23356,200200
job_23357,177428
job_23358,300200
job_23359,170700
job_23360,180000
job_23361,120000
job_23362,337000
job_23363,237000
job_23364,364100
job_23365,199800
job_23366,243300
job_23367,131500
job_23368,158200
job_23369,79000
job_23370,137400
job_23371,80800
job_23372,291900
job_23373,139300
job_23374,174600
job_23375,81900
job_23376,200000
job_23377,115000
job_23378,300200
job_23379,170700
job_23380,150600
job_23381,102500
job_23382,235400
job_23383,214127
job_23384,230800
job_23385,96200
job_23386,199500
job_23387,86700
job_23388,243000
job_23389,120000
job_23390,338600
job_23391,161600
job_23392,138000
job_23393,86000
job_23394,210600
job_23395,110600
job_23396,213480
job_23397,142320
job_23398,86250
job_23399,63750
job_23400,60068
job_23401,45851
job_23402,41596
job_23403,36606
job_23404,223500
job_23405,107500
job_23406,147767
job_23407,70000
job_23408,256500
job_23409,170700
job_23410,256500
job_23411,170700
job_23412,260000
job_23413,210000
job_23414,185000
job_23415,105000
job_23416,223500
job_23417,94200
job_23418,252000
job_23419,168000
job_23420,230000
job_23421,160000
job_23422,240240
job_23423,214032
job_23424,140000
job_23425,120000
job_23426,140000
job_23427,120000
job_23428,243300
job_23429,131500
job_23430,720000
job_23431,100000
job_23432,236250
job_23433,129375
job_23434,198000
job_23435,132000
job_23436,220000
job_23437,160000
job_23438,220000
job_23439,96600
job_23440,175100
job_23441,75705
job_23442,230000
job_23443,115000
job_23444,123000
job_23445,54000
job_23446,171814
job_23447,92920
job_23448,154500
job_23449,61800
job_23450,220000
job_23451,96600
job_23452,156170
job_23453,95060
job_23454,264800
job_23455,172900
job_23456,196900
job_23457,175654
job_23458,300000
job_23459,150000
job_23460,220000
job_23461,96600
job_23462,172000
job_23463,75600
job_23464,163000
job_23465,77000
job_23466,196900
job_23467,185329
job_23468,163000
job_23469,77000
job_23470,339250
job_23471,180000
job_23472,116925
job_23473,105232
job_23474,235264
job_23475,141158
job_23476,250000
job_23477,175000
job_23478,153900
job_23479,85500
job_23480,171210
job_23481,92190
job_23482,177100
job_23483,130900
job_23484,170000
job_23485,163696
job_23486,120000
job_23487,90000
job_23488,308000
job_23489,190400
job_23490,128000
job_23491,81500
job_23492,203000
job_23493,153000
job_23494,160000
job_23495,136000
job_23496,145000
job_23497,95000
job_23498,110000
job_23499,90000
job_23500,82500
job_23501,82500
job_23502,252900
job_23503,133100
job_23504,252900
job_23505,133100
job_23506,303500
job_23507,159800
job_23508,303500
job_23509,159800
job_23510,199000
job_23511,133000
job_23512,28125
job_23513,28125
job_23514,137000
job_23515,110000
job_23516,245400
job_23517,139000
job_23518,245400
job_23519,139000
job_23520,265000
job_23521,175000
job_23522,237000
job_23523,161200
job_23524,303000
job_23525,210000
job_23526,149500
job_23527,149500
job_23528,250000
job_23529,180000
job_23530,213000
job_23531,142000
job_23532,195000
job_23533,130000
job_23534,216000
job_23535,144000
job_23536,216000
job_23537,144000
job_23538,290000
job_23539,200000
job_23540,303000
job_23541,210000
job_23542,310000
job_23543,205000
job_23544,303000
job_23545,180000
job_23546,260100
job_23547,185800
job_23548,112000
job_23549,82600
job_23550,225000
job_23551,135000
job_23552,297000
job_23553,201000
job_23554,174000
job_23555,153000
job_23556,137000
job_23557,121000
job_23558,245500
job_23559,223000
job_23560,300000
job_23561,180000
job_23562,267100
job_23563,190800
job_23564,251600
job_23565,120100
job_23566,196900
job_23567,171455
job_23568,235400
job_23569,209720
job_23570,194100
job_23571,86400
job_23572,240240
job_23573,217558
job_23574,239000
job_23575,161000
job_23576,146600
job_23577,70000
job_23578,65000
job_23579,60000
job_23580,135000
job_23581,120000
job_23582,206250
job_23583,56000
job_23584,206250
job_23585,56000
job_23586,206250
job_23587,56000
job_23588,91665
job_23589,68500
job_23590,92300
job_23591,82000
job_23592,83300
job_23593,47500
job_23594,130000
job_23595,100000
job_23596,300200
job_23597,170700
job_23598,300200
job_23599,170700
job_23600,300200
job_23601,170700
job_23602,284900
job_23603,161700
job_23604,364100
job_23605,199800
job_23606,182000
job_23607,82000
job_23608,120000
job_23609,87509
job_23610,235400
job_23611,209720
job_23612,196900
job_23613,175457
job_23614,235400
job_23615,209720
job_23616,235400
job_23617,212109
job_23618,196900
job_23619,183503
job_23620,196900
job_23621,177320
job_23622,266000
job_23623,177000
job_23624,241500
job_23625,132300
job_23626,199500
job_23627,86700
job_23628,158000
job_23629,92500
job_23630,199500
job_23631,86700
job_23632,179000
job_23633,112000
job_23634,128000
job_23635,89000
job_23636,220500
job_23637,120500
job_23638,102000
job_23639,71000
job_23640,300200
job_23641,170700
job_23642,125000
job_23643,115000
job_23644,93000
job_23645,83000
job_23646,143750
job_23647,106250
job_23648,126500
job_23649,75650
job_23650,160500
job_23651,84400
job_23652,160500
job_23653,84400
job_23654,160500
job_23655,84400
job_23656,223990
job_23657,120610
job_23658,280000
job_23659,230000
job_23660,160680
job_23661,107120
job_23662,178200
job_23663,73800
job_23664,163000
job_23665,130000
job_23666,220000
job_23667,96600
job_23668,151770
job_23669,91062
job_23670,179428
job_23671,107657
job_23672,123000
job_23673,54000
job_23674,202600
job_23675,93800
job_23676,240240
job_23677,210255
job_23678,172400
job_23679,82100
job_23680,128377
job_23681,77026
job_23682,142381
job_23683,85428
job_23684,137000
job_23685,60300
job_23686,170500
job_23687,89000
job_23688,85000
job_23689,75000
job_23690,165000
job_23691,130000
job_23692,190000
job_23693,150000
job_23694,135000
job_23695,100000
job_23696,250000
job_23697,110000
job_23698,264480
job_23699,145000
job_23700,248520
job_23701,136000
job_23702,282720
job_23703,155000
job_23704,238560
job_23705,133000
job_23706,255360
job_23707,142000
job_23708,224000
job_23709,125000
job_23710,68750
job_23711,52250
job_23712,149000
job_23713,115000
job_23714,207000
job_23715,154960
job_23716,220000
job_23717,96600
job_23718,172000
job_23719,75600
job_23720,229900
job_23721,201400
job_23722,188500
job_23723,165100
job_23724,119800
job_23725,75000
job_23726,225500
job_23727,136600
job_23728,220000
job_23729,96600
job_23730,260400
job_23731,173600
job_23732,179000
job_23733,112000
job_23734,229900
job_23735,201400
job_23736,284400
job_23737,150700
job_23738,154500
job_23739,75705
job_23740,136620
job_23741,124200
job_23742,220000
job_23743,137500
job_23744,219230
job_23745,149300
job_23746,78600
job_23747,49100
job_23748,128000
job_23749,64000
job_23750,117500
job_23751,65000
job_23752,146875
job_23753,75000
job_23754,138000
job_23755,86000
job_23756,193000
job_23757,84600
job_23758,252000
job_23759,168000
job_23760,180000
job_23761,144000
job_23762,155000
job_23763,124000
job_23764,175100
job_23765,145900
job_23766,158000
job_23767,135000
job_23768,111740
job_23769,75500
job_23770,310270
job_23771,239080
job_23772,311900
job_23773,207900
job_23774,87222
job_23775,64222
job_23776,144000
job_23777,132000
job_23778,222000
job_23779,160400
job_23780,156000
job_23781,104000
job_23782,134000
job_23783,110000
job_23784,114000
job_23785,92000
job_23786,223500
job_23787,152000
job_23788,222000
job_23789,134000
job_23790,234000
job_23791,141000
job_23792,211500
job_23793,136500
job_23794,300000
job_23795,200000
job_23796,210000
job_23797,110000
job_23798,230000
job_23799,160000
job_23800,260000
job_23801,150400
job_23802,222200
job_23803,136000
job_23804,260000
job_23805,150400
job_23806,190000
job_23807,140000
job_23808,165000
job_23809,135000
job_23810,180000
job_23811,150000
job_23812,185000
job_23813,91200
job_23814,300000
job_23815,235000
job_23816,216150
job_23817,157200
job_23818,233200
job_23819,144200
job_23820,150000
job_23821,99000
job_23822,95000
job_23823,80000
job_23824,75555
job_23825,55333
job_23826,135000
job_23827,120000
job_23828,143100
job_23829,66900
job_23830,217000
job_23831,152000
job_23832,155413
job_23833,118414
job_23834,196900
job_23835,180393
job_23836,196900
job_23837,175420
job_23838,235400
job_23839,225624
job_23840,235400
job_23841,209720
job_23842,196900
job_23843,178418
job_23844,235400
job_23845,209720
job_23846,196900
job_23847,183552
job_23848,235400
job_23849,209720
job_23850,161500
job_23851,161500
job_23852,130100
job_23853,130100
job_23854,203280
job_23855,181479
job_23856,250200
job_23857,117200
job_23858,250000
job_23859,200000
job_23860,240240
job_23861,207992
job_23862,286000
job_23863,132000
job_23864,113925
job_23865,79318
job_23866,87500
job_23867,64000
job_23868,180000
job_23869,90000
job_23870,199800
job_23871,136100
job_23872,131800
job_23873,61800
job_23874,160000
job_23875,136100
job_23876,209600
job_23877,149300
job_23878,172000
job_23879,75600
job_23880,250000
job_23881,175000
job_23882,175100
job_23883,82915
job_23884,236900
job_23885,118450
job_23886,206000
job_23887,97335
job_23888,185400
job_23889,92700
job_23890,235400
job_23891,211364
job_23892,137000
job_23893,60300
job_23894,161800
job_23895,97100
job_23896,192500
job_23897,140000
job_23898,166500
job_23899,99900
job_23900,229900
job_23901,201400
job_23902,155900
job_23903,93500
job_23904,155900
job_23905,84200
job_23906,148025
job_23907,125821
job_23908,265200
job_23909,142800
job_23910,187415
job_23911,114080
job_23912,289000
job_23913,263000
job_23914,156499
job_23915,96600
job_23916,145000
job_23917,120000
job_23918,170000
job_23919,145000
job_23920,120000
job_23921,82500
job_23922,198000
job_23923,138000
job_23924,215000
job_23925,175000
job_23926,220000
job_23927,146000
job_23928,200000
job_23929,147000
job_23930,184000
job_23931,123000
job_23932,186941
job_23933,149552
job_23934,270400
job_23935,246000
job_23936,222000
job_23937,202000
job_23938,266000
job_23939,180000
job_23940,171000
job_23941,152000
job_23942,140000
job_23943,140000
job_23944,190000
job_23945,140000
job_23946,245000
job_23947,136000
job_23948,151800
job_23949,126900
job_23950,120000
job_23951,90000
job_23952,154000
job_23953,85000
job_23954,75000
job_23955,202800
job_23956,108200
job_23957,230000
job_23958,170000
job_23959,206000
job_23960,134000
job_23961,144000
job_23962,97000
job_23963,201500
job_23964,183000
job_23965,132000
job_23966,88000
job_23967,259000
job_23968,204000
job_23969,240000
job_23970,200000
job_23971,201300
job_23972,123900
job_23973,151000
job_23974,104000
job_23975,303400
job_23976,216700
job_23977,145000
job_23978,103000
job_23979,195200
job_23980,113000
job_23981,201650
job_23982,124600
job_23983,233200
job_23984,144200
job_23985,245500
job_23986,223000
job_23987,130000
job_23988,104000
job_23989,150000
job_23990,90000
job_23991,225600
job_23992,160000
job_23993,201500
job_23994,183000
job_23995,167500
job_23996,106500
job_23997,54000
job_23998,90000
job_23999,283780
job_24000,233840
job_24001,220000
job_24002,150000
job_24003,75000
job_24004,65000
job_24005,175000
job_24006,100000
job_24007,175000
job_24008,100000
job_24009,175000
job_24010,100000
job_24011,175000
job_24012,100000
job_24013,175000
job_24014,100000
job_24015,175000
job_24016,100000
job_24017,47500
job_24018,155000
job_24019,132000
job_24020,80000
job_24021,61000
job_24022,160000
job_24023,115000
job_24024,235400
job_24025,209720
job_24026,130000
job_24027,90000
job_24028,270000
job_24029,130000
job_24030,144000
job_24031,102500
job_24032,80300
job_24033,60200
job_24034,150000
job_24035,120000
job_24036,229500
job_24037,126500
job_24038,168000
job_24039,112000
job_24040,284000
job_24041,189000
job_24042,256500
job_24043,138900
job_24044,300200
job_24045,170700
job_24046,235400
job_24047,199234
job_24048,196900
job_24049,187038
job_24050,235400
job_24051,206258
job_24052,235400
job_24053,206591
job_24054,235400
job_24055,209720
job_24056,235400
job_24057,212109
job_24058,267500
job_24059,119400
job_24060,200000
job_24061,135000
job_24062,239000
job_24063,161000
job_24064,240240
job_24065,210255
job_24066,158200
job_24067,118000
job_24068,250000
job_24069,131000
job_24070,250200
job_24071,117200
job_24072,282200
job_24073,133600
job_24074,237000
job_24075,161200
job_24076,234000
job_24077,146000
job_24078,150000
job_24079,120000
job_24080,75000
job_24081,60000
job_24082,84000
job_24083,75800
job_24084,93100
job_24085,60000
job_24086,179000
job_24087,112000
job_24088,105000
job_24089,80000
job_24090,68750
job_24091,55125
job_24092,72000
job_24093,48000
job_24094,190000
job_24095,145000
job_24096,147900
job_24097,72200
job_24098,168700
job_24099,96400
job_24100,161800
job_24101,97100
job_24102,160400
job_24103,112000
job_24104,96000
job_24105,48000
job_24106,103000
job_24107,78000
job_24108,123400
job_24109,70500
job_24110,128000
job_24111,64000
job_24112,163000
job_24113,77000
job_24114,227700
job_24115,165600
job_24116,265200
job_24117,137100
job_24118,166000
job_24119,82000
job_24120,151770
job_24121,91062
job_24122,163116
job_24123,97870
job_24124,137000
job_24125,60300
job_24126,150000
job_24127,100000
job_24128,106000
job_24129,66000
job_24130,93750
job_24131,72000
job_24132,158200
job_24133,79000
job_24134,256500
job_24135,138900
job_24136,250944
job_24137,178538
job_24138,196900
job_24139,180393
job_24140,290180
job_24141,258524
job_24142,200200
job_24143,176386
job_24144,284000
job_24145,189000
job_24146,220000
job_24147,150000
job_24148,324000
job_24149,159000
job_24150,204600
job_24151,84500
job_24152,168000
job_24153,102000
job_24154,196900
job_24155,180393
job_24156,275000
job_24157,185000
job_24158,179000
job_24159,112000
job_24160,140000
job_24161,100000
job_24162,168520
job_24163,167642
job_24164,95000
job_24165,75000
job_24166,102092
job_24167,75624
job_24168,131700
job_24169,84000
job_24170,123625
job_24171,77265
job_24172,58750
job_24173,50000
job_24174,297000
job_24175,243000
job_24176,229000
job_24177,187000
job_24178,220000
job_24179,155000
job_24180,240000
job_24181,215197
job_24182,200000
